ダウンロードした時刻：2021/02/03 17:44:52

,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時),天気概況(夜：18時～翌日06時)
,,,,,,,,,,,,,,,,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2015/5/27,23.5,8,1,30.4,8,1,17.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/5/28,23.4,8,1,27.7,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/5/29,23.8,8,1,30.8,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/5/30,21.5,8,1,23.5,8,1,19.8,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/5/31,22.4,8,1,26.6,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/1,23.1,8,1,28.1,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/2,23.6,8,1,29.1,8,1,21.5,8,1,32.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/3,21.9,8,1,25.3,8,1,18.0,8,1,24.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/4,21.7,8,1,27.6,5,1,14.8,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/5,17.8,8,1,21.5,8,1,15.8,8,1,26.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/6,20.3,8,1,24.2,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/7,21.3,8,1,25.6,8,1,16.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/8,21.1,8,1,22.7,8,1,19.8,8,1,12.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/9,21.5,8,1,24.2,8,1,19.8,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/10,22.9,8,1,27.0,5,1,18.6,5,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/11,23.5,8,1,26.5,8,1,21.1,8,1,21.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/12,25.8,8,1,30.2,8,1,22.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/13,23.6,8,1,28.6,8,1,21.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/14,23.9,8,1,28.7,8,1,19.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/15,24.4,8,1,28.8,8,1,21.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/16,22.5,8,1,25.1,8,1,20.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/17,21.8,8,1,25.3,8,1,19.5,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/18,21.1,8,1,22.4,8,1,20.2,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/19,21.4,8,1,24.4,8,1,19.8,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/20,22.3,8,1,25.4,8,1,20.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/21,23.0,8,1,26.9,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/22,21.8,8,1,25.4,8,1,19.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/23,23.9,8,1,27.9,8,1,19.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/24,23.8,8,1,26.5,8,1,22.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/25,24.8,8,1,29.2,8,1,21.5,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/26,25.5,8,1,29.4,8,1,22.7,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/27,21.1,8,1,22.8,8,1,19.6,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/28,22.3,8,1,27.1,8,1,18.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/29,23.7,8,1,29.7,8,1,17.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/6/30,23.3,8,1,25.4,8,1,21.9,8,1,27.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/1,22.9,8,1,26.0,8,1,20.0,8,1,41.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/2,22.5,8,1,27.8,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/3,23.8,8,1,27.4,8,1,21.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/4,21.3,8,1,23.3,8,1,19.1,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/5,22.0,8,1,25.6,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/6,23.1,8,1,27.9,8,1,20.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/7,23.3,8,1,26.0,8,1,20.8,8,1,36.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/8,24.8,8,1,28.1,5,1,22.7,5,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/9,27.2,8,1,32.4,5,1,23.0,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/10,26.8,8,1,33.8,8,1,23.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/11,27.0,8,1,31.9,8,1,25.2,8,1,25.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/12,28.3,8,1,31.4,8,1,24.9,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/13,26.1,8,1,28.4,8,1,24.9,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/14,25.7,8,1,28.1,8,1,23.9,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/15,27.7,8,1,34.5,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/16,23.5,8,1,26.3,8,1,20.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/17,19.5,8,1,20.6,8,1,18.8,8,1,16.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/18,23.0,8,1,26.5,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/19,27.0,8,1,32.6,8,1,23.0,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/20,27.5,8,1,32.8,8,1,24.6,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/21,26.1,8,1,28.9,8,1,24.7,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/22,25.2,8,1,27.5,8,1,23.7,8,1,37.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/23,27.8,8,1,32.8,5,1,23.5,5,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/24,29.2,8,1,33.4,5,1,25.2,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/25,29.3,8,1,34.9,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/26,28.6,8,1,34.1,8,1,24.4,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/27,28.4,8,1,32.6,8,1,24.6,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/28,28.9,8,1,32.6,8,1,26.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/29,29.9,8,1,34.1,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/30,29.4,8,1,34.3,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/7/31,29.1,8,1,34.1,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/1,29.2,8,1,33.6,8,1,26.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/2,28.8,8,1,33.0,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/3,28.6,8,1,33.3,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/4,29.0,8,1,33.0,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/5,29.7,8,1,33.9,8,1,25.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/6,31.2,8,1,36.2,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/7,30.9,8,1,35.7,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/8,30.6,8,1,35.7,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/9,29.5,8,1,33.3,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/10,29.4,8,1,34.4,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/11,29.3,8,1,34.7,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/12,25.9,8,1,28.0,8,1,23.6,8,1,31.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/13,26.4,8,1,28.8,8,1,24.1,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/14,26.7,8,1,31.2,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/15,27.5,8,1,32.5,8,1,22.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/16,27.2,8,1,32.7,8,1,24.3,8,1,44.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/17,26.2,8,1,30.4,8,1,23.5,8,1,52.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/18,27.3,8,1,32.5,8,1,22.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/19,26.4,8,1,28.4,8,1,24.9,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/20,26.0,8,1,29.2,8,1,24.7,8,1,15.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/21,27.6,8,1,31.9,8,1,25.2,8,1,24.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/22,26.9,8,1,30.6,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/23,26.6,8,1,31.2,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/24,25.8,8,1,29.0,8,1,23.0,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/25,23.8,8,1,25.4,8,1,22.6,8,1,79.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/26,24.2,8,1,29.3,8,1,21.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/27,25.2,8,1,29.9,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/28,25.1,8,1,29.7,8,1,22.4,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/29,24.1,8,1,26.1,8,1,22.8,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/30,25.0,8,1,28.3,8,1,22.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/8/31,23.8,8,1,25.8,8,1,22.0,8,1,35.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/1,25.2,8,1,28.5,8,1,23.0,8,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/2,24.4,8,1,28.6,8,1,21.9,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/3,24.8,8,1,29.3,8,1,21.2,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/4,25.2,8,1,29.7,8,1,21.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/5,23.8,8,1,29.8,8,1,20.0,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/6,22.9,8,1,26.7,8,1,20.5,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/7,23.6,8,1,27.1,8,1,21.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/8,23.5,8,1,26.9,8,1,21.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/9,22.0,8,1,23.2,8,1,20.8,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/10,22.0,8,1,26.2,8,1,17.7,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/11,21.7,8,1,26.7,8,1,15.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/12,22.2,8,1,28.1,8,1,19.6,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/13,21.7,8,1,25.8,8,1,17.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/14,20.7,8,1,25.4,8,1,16.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/15,22.1,8,1,26.7,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/16,21.2,8,1,23.0,8,1,19.7,8,1,19.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/17,22.7,8,1,28.3,8,1,19.7,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/18,23.1,8,1,27.0,8,1,20.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/19,21.5,8,1,26.0,8,1,17.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/20,21.5,8,1,26.3,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/21,22.9,8,1,27.7,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/22,23.3,8,1,29.3,8,1,17.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/23,23.8,8,1,30.2,8,1,20.1,8,1,18.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/24,23.3,8,1,27.8,8,1,21.1,8,1,12.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/25,23.6,8,1,26.6,8,1,21.5,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/26,23.8,8,1,27.0,8,1,21.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/27,24.5,8,1,29.8,5,1,20.4,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/28,24.5,8,1,30.2,8,1,18.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/29,24.4,8,1,30.4,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/9/30,20.6,8,1,23.4,8,1,18.4,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/1,23.3,8,1,29.5,8,1,18.8,8,1,59.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/2,19.9,8,1,22.5,8,1,14.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/3,19.4,8,1,25.2,8,1,13.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/4,20.4,8,1,26.0,8,1,15.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/5,19.3,8,1,24.2,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/6,18.6,8,1,24.1,8,1,12.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/7,18.7,8,1,24.8,8,1,12.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/8,18.2,8,1,24.0,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/9,18.9,8,1,24.5,8,1,13.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/10,17.5,8,1,21.2,8,1,13.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/11,17.7,8,1,20.0,8,1,14.7,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/12,17.1,8,1,20.9,8,1,14.0,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/13,16.7,8,1,21.2,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/14,17.3,8,1,24.1,8,1,10.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/15,18.4,8,1,24.4,8,1,12.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/16,18.9,8,1,24.6,8,1,12.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/17,18.8,8,1,25.3,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/18,18.4,8,1,24.7,8,1,11.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/19,19.0,8,1,25.7,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/20,19.6,8,1,26.1,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/21,20.4,8,1,27.0,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/22,19.3,8,1,25.7,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/23,19.3,8,1,25.3,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/24,19.4,8,1,24.7,8,1,13.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/25,18.3,8,1,22.0,8,1,11.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/26,17.5,8,1,23.7,8,1,10.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/27,18.7,8,1,21.3,8,1,16.3,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/28,15.9,8,1,18.9,8,1,12.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/29,15.6,8,1,20.8,8,1,9.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/30,15.7,8,1,18.5,8,1,13.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/10/31,13.3,8,1,17.5,8,1,8.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/1,12.6,8,1,17.2,8,1,7.1,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/2,14.3,8,1,18.8,8,1,10.7,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/3,14.5,8,1,19.9,8,1,8.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/4,15.3,8,1,22.9,8,1,7.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/5,18.3,8,1,25.0,8,1,11.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/6,18.8,8,1,24.8,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/7,20.2,8,1,24.8,8,1,17.0,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/8,22.1,8,1,26.2,8,1,18.6,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/9,18.3,8,1,19.7,8,1,16.5,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/10,16.4,8,1,19.2,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/11,15.6,8,1,19.9,8,1,10.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/12,17.0,8,1,21.6,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/13,16.5,8,1,19.1,8,1,14.1,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/14,19.4,8,1,21.6,8,1,17.6,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/15,17.8,8,1,22.1,8,1,14.0,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/16,17.5,8,1,21.7,8,1,11.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/17,18.4,8,1,20.7,8,1,16.9,8,1,28.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/18,17.6,8,1,19.1,8,1,16.3,8,1,29.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/19,16.7,8,1,20.2,8,1,13.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/20,16.6,8,1,21.0,8,1,13.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/21,16.7,8,1,21.6,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/22,16.7,8,1,21.0,5,1,13.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/23,16.4,8,1,21.4,8,1,11.4,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/24,15.4,8,1,18.2,8,1,12.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/25,13.1,8,1,14.9,5,1,12.2,5,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/26,9.0,8,1,13.1,8,1,4.9,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/27,8.9,8,1,11.3,8,1,5.0,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/28,10.5,8,1,11.9,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/29,9.1,8,1,12.1,8,1,5.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/11/30,11.6,8,1,18.6,8,1,4.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/1,11.3,8,1,17.6,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/2,11.8,8,1,14.6,5,1,6.9,5,1,17.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/3,10.0,8,1,14.7,8,1,7.6,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/4,9.7,8,1,11.0,5,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/5,10.7,8,1,13.2,8,1,9.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/6,10.7,8,1,13.2,8,1,8.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/7,11.2,8,1,17.5,8,1,5.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/8,10.6,8,1,16.4,5,1,5.5,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/9,11.8,8,1,18.5,8,1,4.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/10,13.9,8,1,15.0,8,1,12.7,8,1,24.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/11,13.4,8,1,15.9,8,1,11.6,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/12,11.5,8,1,14.8,8,1,8.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/13,9.8,8,1,12.5,8,1,7.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/14,12.0,8,1,17.0,8,1,5.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/15,13.5,8,1,14.7,8,1,12.3,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/16,9.9,8,1,12.5,8,1,6.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/17,5.5,8,1,7.8,8,1,3.2,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/18,5.3,8,1,10.3,8,1,-0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/19,7.5,8,1,12.7,8,1,2.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/20,7.7,8,1,12.1,8,1,2.0,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/21,12.0,8,1,15.5,8,1,8.7,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/22,11.0,8,1,15.5,8,1,6.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/23,11.3,8,1,13.1,5,1,8.8,5,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/24,12.1,8,1,15.1,5,1,9.3,5,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/25,9.7,8,1,12.7,8,1,3.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/26,6.5,8,1,10.0,8,1,2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/27,8.7,8,1,13.6,8,1,4.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/28,7.3,8,1,10.3,8,1,4.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/29,6.0,8,1,9.1,8,1,1.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/30,5.9,8,1,11.3,8,1,0.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2015/12/31,5.8,8,1,7.7,8,1,2.8,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
